soc,kw2,time,kw
91.40625,16.56601143,1458,16.56601143
91.40625,16.56601143,1459,16.56601143
91.40625,16.56601143,1460,16.56601143
91.40625,16.46038246,1461,16.46038246
91.40625,16.14349747,1462,16.14349747
91.40625,16.24912643,1463,16.24912643
91.40625,16.24912643,1464,16.24912643
91.796875,16.14349747,1465,16.14349747
91.796875,16.24912643,1466,16.24912643
91.796875,16.24912643,1467,16.24912643
91.796875,16.14349747,1468,16.14349747
91.796875,16.24912643,1469,16.24912643
91.796875,16.24912643,1470,16.24912643
91.796875,16.24912643,1471,16.24912643
91.796875,16.24912643,1472,16.24912643
91.796875,16.14349747,1473,16.14349747
91.796875,16.24912643,1474,16.24912643
91.796875,16.24912643,1475,16.24912643
91.796875,16.24912643,1476,16.24912643
91.796875,16.24912643,1477,16.24912643
91.796875,16.03787041,1478,16.03787041
92.1875,15.82661438,1479,15.82661438
92.1875,15.82661438,1480,15.82661438
92.1875,15.82661438,1481,15.82661438
92.1875,15.82661438,1482,15.82661438
92.1875,15.40410137,1483,15.40410137
92.1875,15.50972939,1484,15.50972939
92.1875,15.50972939,1485,15.50972939
92.1875,15.40410137,1486,15.40410137
92.1875,15.50972939,1487,15.50972939
92.1875,15.50972939,1488,15.50972939
92.1875,15.40410137,1489,15.40410137
92.1875,14.98158836,1490,14.98158836
92.1875,15.08721638,1491,15.08721638
92.1875,15.1928463,1492,15.1928463
92.578125,14.98158836,1493,14.98158836
92.578125,15.08721638,1494,15.08721638
92.578125,14.98158836,1495,14.98158836
92.578125,15.08721638,1496,15.08721638
92.578125,15.08721638,1497,15.08721638
92.578125,15.08721638,1498,15.08721638
92.578125,15.08721638,1499,15.08721638
92.578125,15.08721638,1500,15.08721638
92.578125,15.08721638,1501,15.08721638
92.578125,15.08721638,1502,15.08721638
92.578125,14.98158836,1503,14.98158836
92.578125,15.08721638,1504,15.08721638
92.578125,15.08721638,1505,15.08721638
92.578125,15.08721638,1506,15.08721638
92.578125,15.08721638,1507,15.08721638
93.359375,14.98158836,1508,14.98158836
93.359375,15.08721638,1509,15.08721638
93.359375,15.08721638,1510,15.08721638
93.359375,15.08721638,1511,15.08721638
93.359375,15.08721638,1512,15.08721638
93.359375,15.08721638,1513,15.08721638
93.359375,15.08721638,1514,15.08721638
93.359375,15.08721638,1515,15.08721638
93.359375,15.08721638,1516,15.08721638
93.359375,14.98158836,1517,14.98158836
93.359375,15.08721638,1518,15.08721638
93.359375,15.08721638,1519,15.08721638
93.359375,15.08721638,1520,15.08721638
93.359375,15.08721638,1521,15.08721638
93.359375,14.98158836,1522,14.98158836
93.75,15.08721638,1523,15.08721638
93.75,15.08721638,1524,15.08721638
93.75,15.08721638,1525,15.08721638
93.75,14.34782028,1526,14.34782028
93.75,14.34782028,1527,14.34782028
93.75,14.34782028,1528,14.34782028
93.75,14.34782028,1529,14.34782028
93.75,14.34782028,1530,14.34782028
93.75,14.34782028,1531,14.34782028
93.75,14.34782028,1532,14.34782028
93.75,14.4534483,1533,14.4534483
93.75,14.34782028,1534,14.34782028
93.75,14.34782028,1535,14.34782028
93.75,14.4534483,1536,14.4534483
93.75,14.34782028,1537,14.34782028
93.75,14.34782028,1538,14.34782028
94.140625,14.34782028,1539,14.34782028
94.140625,14.34782028,1540,14.34782028
94.140625,14.34782028,1541,14.34782028
94.140625,14.34782028,1542,14.34782028
94.140625,13.81967926,1543,13.81967926
94.140625,13.7140522,1544,13.7140522
94.140625,13.7140522,1545,13.7140522
94.140625,13.7140522,1546,13.7140522
94.140625,13.7140522,1547,13.7140522
94.140625,13.7140522,1548,13.7140522
94.140625,13.7140522,1549,13.7140522
94.140625,13.81967926,1550,13.81967926
94.140625,13.60842419,1551,13.60842419
94.140625,13.7140522,1552,13.7140522
94.140625,13.81967926,1553,13.81967926
94.140625,13.7140522,1554,13.7140522
94.53125,13.7140522,1555,13.7140522
94.53125,13.7140522,1556,13.7140522
94.53125,13.7140522,1557,13.7140522
94.53125,13.7140522,1558,13.7140522
94.53125,13.81967926,1559,13.81967926
94.53125,13.7140522,1560,13.7140522
94.53125,13.81967926,1561,13.81967926
94.53125,13.7140522,1562,13.7140522
94.53125,13.7140522,1563,13.7140522
94.53125,13.7140522,1564,13.7140522
94.53125,13.7140522,1565,13.7140522
94.53125,13.7140522,1566,13.7140522
94.53125,13.7140522,1567,13.7140522
94.53125,13.7140522,1568,13.7140522
94.53125,13.7140522,1569,13.7140522
94.53125,13.7140522,1570,13.7140522
94.53125,13.60842419,1571,13.60842419
94.921875,13.81967926,1572,13.81967926
94.921875,13.7140522,1573,13.7140522
94.921875,13.60842419,1574,13.60842419
94.921875,13.81967926,1575,13.81967926
94.921875,13.81967926,1576,13.81967926
94.921875,13.50279522,1577,13.50279522
94.921875,13.39716721,1578,13.39716721
94.921875,13.39716721,1579,13.39716721
94.921875,13.50279522,1580,13.50279522
94.921875,13.39716721,1581,13.39716721
94.921875,13.50279522,1582,13.50279522
94.921875,13.39716721,1583,13.39716721
94.921875,13.50279522,1584,13.50279522
94.921875,13.39716721,1585,13.39716721
94.921875,13.29153919,1586,13.29153919
94.921875,13.39716721,1587,13.39716721
95.3125,13.39716721,1588,13.39716721
95.3125,12.76339817,1589,12.76339817
95.3125,12.5521431,1590,12.5521431
95.3125,12.5521431,1591,12.5521431
95.3125,12.5521431,1592,12.5521431
95.3125,12.5521431,1593,12.5521431
95.3125,12.5521431,1594,12.5521431
95.3125,12.65777016,1595,12.65777016
95.3125,12.5521431,1596,12.5521431
95.3125,12.44651318,1597,12.44651318
95.3125,12.65777016,1598,12.65777016
95.3125,12.5521431,1599,12.5521431
95.3125,12.5521431,1600,12.5521431
95.3125,12.5521431,1601,12.5521431
95.3125,12.5521431,1602,12.5521431
95.3125,12.5521431,1603,12.5521431
95.3125,12.65777016,1604,12.65777016
95.3125,12.65777016,1605,12.65777016
95.703125,12.5521431,1606,12.5521431
95.703125,12.5521431,1607,12.5521431
95.703125,12.44651318,1608,12.44651318
95.703125,12.5521431,1609,12.5521431
95.703125,12.5521431,1610,12.5521431
95.703125,12.5521431,1611,12.5521431
95.703125,12.5521431,1612,12.5521431
95.703125,12.5521431,1613,12.5521431
95.703125,12.5521431,1614,12.5521431
95.703125,12.5521431,1615,12.5521431
95.703125,12.5521431,1616,12.5521431
95.703125,12.44651318,1617,12.44651318
95.703125,12.5521431,1618,12.5521431
95.703125,12.5521431,1619,12.5521431
95.703125,12.44651318,1620,12.44651318
95.703125,12.34088612,1621,12.34088612
95.703125,12.2352581,1622,12.2352581
95.703125,12.2352581,1623,12.2352581
96.09375,12.2352581,1624,12.2352581
96.09375,12.2352581,1625,12.2352581
96.09375,12.2352581,1626,12.2352581
96.09375,12.2352581,1627,12.2352581
96.09375,12.34088612,1628,12.34088612
96.09375,12.34088612,1629,12.34088612
96.09375,12.2352581,1630,12.2352581
96.09375,12.2352581,1631,12.2352581
96.09375,12.2352581,1632,12.2352581
96.09375,11.81274509,1633,11.81274509
96.09375,11.70711708,1634,11.70711708
96.09375,11.70711708,1635,11.70711708
96.09375,11.70711708,1636,11.70711708
96.09375,11.70711708,1637,11.70711708
96.09375,11.70711708,1638,11.70711708
96.09375,11.70711708,1639,11.70711708
96.09375,11.81274509,1640,11.81274509
96.09375,11.81274509,1641,11.81274509
96.09375,11.70711708,1642,11.70711708
96.484375,11.81274509,1643,11.81274509
96.484375,11.70711708,1644,11.70711708
96.484375,11.81274509,1645,11.81274509
96.484375,11.70711708,1646,11.70711708
96.484375,11.81274509,1647,11.81274509
96.484375,11.81274509,1648,11.81274509
96.484375,11.70711708,1649,11.70711708
96.484375,11.81274509,1650,11.81274509
96.484375,11.91837311,1651,11.91837311
96.484375,11.81274509,1652,11.81274509
96.484375,11.49586105,1653,11.49586105
96.484375,11.60148907,1654,11.60148907
96.484375,11.49586105,1655,11.49586105
96.484375,11.49586105,1656,11.49586105
96.484375,11.39023209,1657,11.39023209
96.484375,11.39023209,1658,11.39023209
96.484375,11.49586105,1659,11.49586105
96.484375,11.49586105,1660,11.49586105
96.484375,11.49586105,1661,11.49586105
96.875,11.49586105,1662,11.49586105
96.875,11.49586105,1663,11.49586105
96.875,11.49586105,1664,11.49586105
96.875,11.49586105,1665,11.49586105
96.875,11.49586105,1666,11.49586105
96.875,11.28460407,1667,11.28460407
